date,regime_0,regime_1,regime_2,regime_3
1997-08-19,0.16103089387201275,0.8048989036414655,0.007511084170081459,0.0265591183164403
1997-08-20,0.20747748314828976,0.7864649877633682,0.004888622327831335,0.0011689067605107756
1997-08-21,0.16623478431869637,0.8248387914621934,0.008926334546067838,8.967304237941542e-08
1997-08-22,0.04862384813037066,0.9398143117947634,0.011561826365659493,1.3709206518533844e-08
1997-08-25,0.12197564024525118,0.85991313002875,0.005932876932413913,0.012178352793584896
1997-08-26,0.18100947715812282,0.7629593898366906,0.002928162195251329,0.053102970809935125
1997-08-27,0.1350042498121841,0.7130176068874775,0.005436068681489086,0.14654207461884936
1997-08-28,0.07687962718229621,0.9145008145474326,0.008586319544966598,3.323872530458343e-05
1997-08-29,0.061327552601992276,0.9332660339800188,0.005340195096849797,6.621832113903215e-05
1997-09-01,0.10617283045427232,0.8657245554244007,0.0050234749359459934,0.023079139185380966
1997-09-02,0.15768245869686373,0.8137988756736102,0.005634536699501629,0.02288412893002439
1997-09-03,0.18881827925191108,0.7987482747742132,0.003776972255050484,0.008656473718825185
1997-09-04,0.3700917008998245,0.588515275327231,0.00742635788516623,0.03396666588777835
1997-09-05,0.24961501873541683,0.7389183375759907,0.011389638878873034,7.700480971927076e-05
1997-09-08,0.37936209335309273,0.6075732933691379,0.0058474169075761395,0.00721719637019328
1997-09-09,0.43176053093969796,0.5475105946023658,0.005377682069155477,0.015351192388780698
1997-09-10,0.44927982435250147,0.5433936764569469,0.006675832588764055,0.0006506666017875313
1997-09-11,0.36497871486354694,0.623744852225727,0.010752394998906872,0.0005240379118192881
1997-09-12,0.18082051351098616,0.8077904335018284,0.011389052373664468,6.135209367645026e-10
1997-09-15,0.2901423266430003,0.686057723412981,0.005039840263254356,0.018760109680764504
1997-09-16,0.002129782023071243,0.9810099179298979,0.016860300047030704,6.270372401600691e-31
1997-09-17,0.04013679068428971,0.9255271934466586,0.0058347114701900096,0.028501304398861796
1997-09-18,0.04331431532488551,0.9181085574507469,0.004818401988403071,0.03375872523596445
1997-09-19,0.10292423781632952,0.7767524962565088,0.0018778221812912794,0.11844544374587038
1997-09-22,0.07529728192271648,0.7802294633569532,0.004943338850310696,0.13952991587001962
1997-09-23,0.083958486206652,0.9116226235526314,0.003778071030592068,0.0006408192101246533
1997-09-24,0.09890984285899698,0.8987018313715678,0.002205269242735403,0.0001830565266997642
1997-09-25,0.004343053835745591,0.9372152211537823,0.05844172499489591,1.55761678582948e-11
1997-09-26,0.02686753179979052,0.9441369881495205,0.023778679479264313,0.005216800571424672
1997-09-29,0.08597939608834916,0.8789721004922917,0.010367485004563123,0.024681018414796148
1997-09-30,0.12176333040423828,0.8681111798025629,0.0048074719627173015,0.005318017830481437
1997-10-01,0.07198945601401775,0.9244554314356996,0.003555084311567713,2.8238714932515427e-08
1997-10-02,0.05845536746573551,0.9106706434381827,0.004807725749044341,0.026066263347037318
1997-10-03,0.031377115186518686,0.8457868604136742,0.012791102634081442,0.11004492176572578
1997-10-06,0.1252439337610691,0.8320144689947574,0.03788911084893396,0.004852486395239539
1997-10-07,0.21536552025129693,0.742811406189933,0.013198690980754478,0.028624382578015674
1997-10-08,0.0017590341805956455,0.9616387283218578,0.03660223749754652,1.0384904220739312e-26
1997-10-09,0.025651783741499585,0.9553452538284832,0.014266929574318105,0.004736032855698958
1997-10-10,0.009704479487177982,0.9737635723363364,0.01653188806559862,6.011088724007902e-08
1997-10-13,0.06604413304583062,0.8843198368547174,0.009198036341112046,0.04043799375833996
1997-10-14,0.09829378695607033,0.892393165297172,0.009306821195523863,6.226551233833558e-06
1997-10-15,0.11264508296813704,0.8820715408365347,0.004699107734502806,0.0005842684608256015
1997-10-16,0.05629036353796482,0.8964522876220646,0.01591771951917974,0.03133962932079081
1997-10-17,0.05290799025002096,0.9370384180220153,0.010053129553257014,4.6217470678607197e-07
1997-10-20,0.046667607821908805,0.9142406851482954,0.009810875054061691,0.029280831975734126
1997-10-21,0.08129692892945921,0.8459657134263262,0.003870701596599384,0.0688666560476153
1997-10-22,0.030570914974240908,0.6729914728381888,0.015668895563319702,0.2807687166242505
1997-10-23,0.0787005729752426,0.9035453020705267,0.01775386979828977,2.5515594081681135e-07
1997-10-24,0.10375038118963864,0.8782544419567103,0.00766531680317964,0.010329860050471415
1997-10-27,0.07531006098285423,0.8890369433194982,0.009693291080220334,0.025959704617427276
1997-10-28,0.032992592526807155,0.6235947879197413,0.34341261886344343,6.900081826986596e-10
1997-10-29,0.05085257467217427,0.7661242558116,0.1825020370255918,0.0005211324906337859
1997-10-30,0.04202262197542499,0.8237207622915261,0.13363485937343986,0.0006217563596090934
1997-10-31,0.07741287145841598,0.8174012233535422,0.05131627374989834,0.05386963143814352
1997-11-03,0.06215137136114952,0.891025205417297,0.04682338643457462,3.6786978776961654e-08
1997-11-04,0.05914594935519797,0.9181982325443002,0.022653636345622792,2.1817548789442673e-06
1997-11-05,0.12149284215555176,0.8396641489168921,0.007873880746623287,0.030969128180932913
1997-11-06,0.12160243167999482,0.8739541782894016,0.004412183921936527,3.1206108667212163e-05
1997-11-07,0.1915121677225812,0.7919122674130469,0.0025530126903717024,0.014022552174000209
1997-11-10,0.21560372491563023,0.7682389637036235,0.0030205062413986607,0.013136805139347653
1997-11-11,0.21056463372810846,0.7430658362623102,0.004181081209741378,0.0421884487998401
1997-11-12,0.3000911136934622,0.5874836492559106,0.0027766279278033496,0.10964860912282391
1997-11-13,0.39496022682075593,0.361575384641028,0.0028252180140067337,0.2406391705242094
1997-11-14,0.43186329262187934,0.18043614652124265,0.0030478693214566785,0.3846526915354212
1997-11-17,0.4121757567313075,0.0703795810132836,0.003982492267076567,0.5134621699883323
1997-11-18,0.45297467423415017,0.051715205299147936,0.0032679404164432115,0.4920421800502587
1997-11-19,0.5924023304920553,0.042677916380082274,0.004231799531793688,0.36068795359606864
1997-11-20,0.8511531597853366,0.04390676931903746,0.038911136085007694,0.06602893481061825
1997-11-21,0.7469862826203293,0.0754239592117774,0.031599492146317326,0.145990266021576
1997-11-24,0.8412421135792526,0.12993708620466485,0.02850074177976577,0.0003200584363165935
1997-11-25,0.8870641579690063,0.09438691638839668,0.011270352556272447,0.007278573086324538
1997-11-26,0.9168226597924347,0.0530918644496675,0.011948545510900905,0.018136930246996752
1997-11-27,0.8879758894607896,0.06119213685124737,0.020129540812032557,0.030702432875930427
1997-11-28,0.8426164630664421,0.06162709961353475,0.021888149767750435,0.07386828755227284
1997-12-01,0.781985896353272,0.08042835601737247,0.01603921356121396,0.12154653406814171
1997-12-02,0.7162283112999962,0.06332199388789021,0.007543798602148217,0.2129058962099654
1997-12-03,0.6947021653145192,0.043853862966118685,0.005413008769432076,0.2560309629499299
1997-12-04,0.7352108709802219,0.03386915717575108,0.007599944816418399,0.2233200270276086
1997-12-05,0.8211983274933858,0.14662693987954764,0.03209011028938458,8.462233768189104e-05
1997-12-08,0.7208779277007581,0.24580797334474938,0.03330908461675298,5.014337739593869e-06
1997-12-09,0.7392597369174319,0.22948939907825194,0.017264558920958458,0.013986305083357718
1997-12-10,0.8305458993239865,0.13493262003138057,0.03265291706458955,0.0018685635800434737
1997-12-11,0.7844484518846884,0.18636361955195557,0.029187444155125718,4.844082303384881e-07
1997-12-12,0.6853716129704348,0.28752686363014957,0.027101344786449925,1.786129656174499e-07
1997-12-15,0.7158936698985978,0.26622977298350703,0.017751840688764772,0.00012471642913030757
1997-12-16,0.6976211863551148,0.27541956443244736,0.015725769974794242,0.011233479237643564
1997-12-17,0.577175344498344,0.39875599918083315,0.02381261473429156,0.00025604158653123573
1997-12-18,0.5706599335125264,0.41362427607925023,0.014933046099474347,0.0007827443087490229
1997-12-19,0.639403493443124,0.34875871098099337,0.008668762306085698,0.00316903326979689
1997-12-22,0.7903315888280438,0.1813040799078413,0.01037508619742356,0.017989245066691455
1997-12-23,0.8429009793000423,0.1307039840320792,0.00798823554907181,0.018406801118806826
1997-12-24,0.808950636839451,0.15620232331826087,0.013127569825184435,0.021719470017103722
1997-12-25,0.8076338051094857,0.13370475201193505,0.019667759642369692,0.03899368323620969
1997-12-26,0.8092973705242703,0.12419433318527083,0.024888008256453407,0.041620288034005554
1997-12-29,0.859877806280935,0.078741436420486,0.012861666549479496,0.04851909074909969
1997-12-30,0.7974351192524338,0.17554864280331164,0.027014172479501185,2.06546475343196e-06
1997-12-31,0.8037414771920335,0.1803467846489843,0.015426615092789258,0.0004851230661929872
1998-01-01,0.8191210664323908,0.15301446299149765,0.021127278516087766,0.006737192060023769
1998-01-02,0.7347233473206358,0.22205452077944518,0.04321389790664412,8.233993274913901e-06
1998-01-05,0.0377942373531477,0.7625353891108958,0.19967037353595643,3.582638908292141e-27
1998-01-06,0.10324735151117359,0.781140621070382,0.07336690001604877,0.042245127402395465
1998-01-07,0.05888549499276556,0.8967138776221864,0.044400606305667105,2.107938087272657e-08
1998-01-08,0.09811790010759573,0.8821701333547973,0.019591179611720452,0.00012078692588662568
1998-01-09,0.10653017706148846,0.8834864480740134,0.009981138183555779,2.236680942373997e-06
1998-01-12,0.20448767126302092,0.7815235439430026,0.005540212508209962,0.008448572285766318
1998-01-13,0.12150264999781156,0.8691570105482814,0.008952655367047776,0.0003876840868592241
1998-01-14,0.10821436861319125,0.8864806878800214,0.005260435918128841,4.4507588658449526e-05
1998-01-15,0.1577415238108838,0.8303546394527431,0.002828463623973158,0.00907537311239981
1998-01-16,0.03458125427022934,0.9587015688320081,0.006717176111192384,7.865701181155326e-10
1998-01-19,0.07470319653989263,0.8878144525009093,0.005403490703076233,0.03207886025612182
1998-01-20,0.09087628158412589,0.9016710916310473,0.006524616640034879,0.0009280101447917755
1998-01-21,0.17809061368215823,0.7885304076169549,0.0029875198895439195,0.03039145881134287
1998-01-22,0.21193684746020122,0.7832869113284252,0.003092372514716164,0.0016838686966576366
1998-01-23,0.0012099129363852192,0.9846687297762,0.014121357287414867,1.8396118505045398e-31
1998-01-26,0.0020436547546652064,0.8890754463975167,0.10888043521527875,4.6363253936324735e-07
1998-01-27,0.016281289814534045,0.9327451009211672,0.05095968164008285,1.3927624215900868e-05
1998-01-28,0.029853255139048303,0.9322791973401893,0.028472731729856496,0.00939481579090568
1998-01-29,0.005355818685427783,0.9405748426584762,0.05406933844176197,2.1433425777846013e-10
1998-01-30,0.057183235751715515,0.8934601403695273,0.04047535037586556,0.00888127350289158
1998-02-02,0.047844026677051316,0.9326245929007378,0.0195289270433926,2.453378818257099e-06
1998-02-03,0.14995720693719575,0.7809988752866661,0.017760044245176465,0.05128387353096172
1998-02-04,0.24901950427049233,0.6393886799474106,0.006916703312168173,0.10467511246992901
1998-02-05,0.14600201109317174,0.8438083771937664,0.010174779006315271,1.4832706746452204e-05
1998-02-06,0.20091781851387472,0.7802262690186312,0.00477490245421654,0.01408101001327734
1998-02-09,0.2659974608241424,0.727556237643828,0.0038978397313250953,0.0025484618007044855
1998-02-10,0.3664439642870705,0.6107104708118258,0.0032749231907278284,0.01957064171037599
1998-02-11,0.25333147001607703,0.7379527379822575,0.008715782849285408,9.152380131883336e-09
1998-02-12,0.32841187321045895,0.6558665324192838,0.005014740012871889,0.0107068543573852
1998-02-13,0.41086803114390774,0.5674928863434419,0.004204390087021436,0.017434692425629023
1998-02-16,0.4775646277290544,0.45453178003124106,0.009279143522834921,0.058624448716869504
1998-02-17,0.5430180486530922,0.42338025639665455,0.015346586042886823,0.018255108907366414
1998-02-18,0.24039752851494062,0.6893653090157107,0.07013528288553877,0.00010187958380993421
1998-02-19,0.33847237654476475,0.6217371680684802,0.025114580911446725,0.014675874475308118
1998-02-20,0.46702341835491606,0.5117891219152956,0.012406979996449576,0.00878047973333879
1998-02-23,0.572651452379129,0.34302054198109616,0.08366748168281934,0.0006605239569557031
1998-02-24,0.11978300935368807,0.7399122721501931,0.14030471849611792,9.585511825971839e-16
1998-02-25,0.10892949145362887,0.8142424501905696,0.07588800443500335,0.0009400539207981318
1998-02-26,0.14401147488474536,0.8237265714510106,0.03072311300949359,0.0015388406547504805
1998-02-27,0.14996543945556473,0.8263042906595714,0.015552465375699744,0.008177804509164008
1998-03-02,0.02792297488261283,0.9584016848201704,0.01367534029689332,3.234673850165251e-13
1998-03-03,0.04196937864135633,0.9507124375467008,0.007313906669377707,4.277142565209628e-06
1998-03-04,0.08868768246883685,0.8795408967941801,0.00276135275581385,0.029010067981169035
1998-03-05,0.14413971573144468,0.8416970045852684,0.0019076721721601963,0.012255607511126714
1998-03-06,0.25650068570229845,0.7366904659362977,0.0027043999918177387,0.004104448369586133
1998-03-09,0.3283375263273776,0.6654558003603205,0.0061752002992321135,3.1473013069737846e-05
1998-03-10,0.40654960616660285,0.5706672434661922,0.004600458248637874,0.01818269211856727
1998-03-11,0.436367343684463,0.533410108731704,0.005551862079215837,0.024670685504617065
1998-03-12,0.36003984279369233,0.6320502957878372,0.007891268858756085,1.8592559714288515e-05
1998-03-13,0.45787332313507306,0.5336132626611101,0.005900467745413883,0.0026129464584028817
1998-03-16,0.650812117542223,0.32850706351468306,0.017467986704198246,0.003212832238895695
1998-03-17,0.6824231309788793,0.30468654468025314,0.011806498551195537,0.001083825789672041
1998-03-18,0.03085715097085295,0.1571502100413537,0.8104398571189813,0.0015527818688121434
1998-03-19,0.13821539855215997,0.24907543399994841,0.4075222345082488,0.20518693293964282
1998-03-20,0.18047370508320687,0.19614150406837394,0.11028228594879311,0.5131025048996262
1998-03-23,9.433911049960657e-08,8.155585708077618e-06,0.9975111595114414,0.002480590563740031
