date,pi_growth,pi_risk,pi_drawdown,pi_turnover
2005-10-10,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-11,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-12,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-13,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-14,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-17,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-18,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-19,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-20,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-21,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-24,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-25,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-26,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-27,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-28,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-10-31,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-01,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-02,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-03,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-04,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-07,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-08,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-09,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-10,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
2005-11-11,0.3156126482213439,0.3156126482213439,0.16106719367588931,0.20770750988142292
