,date,open,high,low,close,ticker,, 
7599,25/03/1997,126.44,126.44,126.44,126.44,SP500BDT,,
7600,26/03/1997,126.27,126.27,126.27,126.27,SP500BDT,,
7601,27/03/1997,125.64,125.64,125.64,125.64,SP500BDT,,
7602,28/03/1997,125.67,125.67,125.67,125.67,SP500BDT,,
7603,31/03/1997,125.57,125.57,125.57,125.57,SP500BDT,,
7604,01/04/1997,125.77,125.77,125.77,125.77,SP500BDT,,
7605,02/04/1997,125.81,125.81,125.81,125.81,SP500BDT,,
7606,03/04/1997,125.89,125.89,125.89,125.89,SP500BDT,,
7607,04/04/1997,125.52,125.52,125.52,125.52,SP500BDT,,
7608,07/04/1997,125.92,125.92,125.92,125.92,SP500BDT,,
7609,08/04/1997,125.77,125.77,125.77,125.77,SP500BDT,,
7610,09/04/1997,125.78,125.78,125.78,125.78,SP500BDT,,
7611,10/04/1997,125.76,125.76,125.76,125.76,SP500BDT,,
7612,11/04/1997,125.33,125.33,125.33,125.33,SP500BDT,,
7613,14/04/1997,125.39,125.39,125.39,125.39,SP500BDT,,
7614,15/04/1997,126.01,126.01,126.01,126.01,SP500BDT,,
7615,16/04/1997,125.89,125.89,125.89,125.89,SP500BDT,,
7616,17/04/1997,126.23,126.23,126.23,126.23,SP500BDT,,
7617,18/04/1997,126.33,126.33,126.33,126.33,SP500BDT,,
7618,21/04/1997,126.17,126.17,126.17,126.17,SP500BDT,,
7619,22/04/1997,126.41,126.41,126.41,126.41,SP500BDT,,
7620,23/04/1997,126.19,126.19,126.19,126.19,SP500BDT,,
7621,24/04/1997,125.94,125.94,125.94,125.94,SP500BDT,,
7622,25/04/1997,125.81,125.81,125.81,125.81,SP500BDT,,
7623,28/04/1997,126.06,126.06,126.06,126.06,SP500BDT,,
7624,29/04/1997,127.03,127.03,127.03,127.03,SP500BDT,,
7625,30/04/1997,127.43,127.43,127.43,127.43,SP500BDT,,
7626,01/05/1997,127.53,127.53,127.53,127.53,SP500BDT,,
7627,02/05/1997,127.67,127.67,127.67,127.67,SP500BDT,,
7628,05/05/1997,127.84,127.84,127.84,127.84,SP500BDT,,
7629,06/05/1997,127.87,127.87,127.87,127.87,SP500BDT,,
7630,07/05/1997,127.35,127.35,127.35,127.35,SP500BDT,,
7631,08/05/1997,127.73,127.73,127.73,127.73,SP500BDT,,
7632,09/05/1997,128.06,128.06,128.06,128.06,SP500BDT,,
7633,12/05/1997,128.33,128.33,128.33,128.33,SP500BDT,,
7634,13/05/1997,127.99,127.99,127.99,127.99,SP500BDT,,
7635,14/05/1997,128.25,128.25,128.25,128.25,SP500BDT,,
7636,15/05/1997,128.39,128.39,128.39,128.39,SP500BDT,,
7637,16/05/1997,128.19,128.19,128.19,128.19,SP500BDT,,
7638,19/05/1997,128.22,128.22,128.22,128.22,SP500BDT,,
7639,20/05/1997,128.3,128.3,128.3,128.3,SP500BDT,,
7640,21/05/1997,128.08,128.08,128.08,128.08,SP500BDT,,
7641,22/05/1997,127.96,127.96,127.96,127.96,SP500BDT,,
7642,23/05/1997,128.06,128.06,128.06,128.06,SP500BDT,,
7643,26/05/1997,128.14,128.14,128.14,128.14,SP500BDT,,
7644,27/05/1997,127.87,127.87,127.87,127.87,SP500BDT,,
7645,28/05/1997,127.82,127.82,127.82,127.82,SP500BDT,,
7646,29/05/1997,128.22,128.22,128.22,128.22,SP500BDT,,
7647,30/05/1997,128.78,128.78,128.78,128.78,SP500BDT,,
7648,02/06/1997,128.98,128.98,128.98,128.98,SP500BDT,,
7649,03/06/1997,129.22,129.22,129.22,129.22,SP500BDT,,
7650,04/06/1997,129.25,129.25,129.25,129.25,SP500BDT,,
7651,05/06/1997,129.31,129.31,129.31,129.31,SP500BDT,,
7652,06/06/1997,130.12,130.12,130.12,130.12,SP500BDT,,
7653,09/06/1997,129.86,129.86,129.86,129.86,SP500BDT,,
7654,10/06/1997,129.85,129.85,129.85,129.85,SP500BDT,,
7655,11/06/1997,129.93,129.93,129.93,129.93,SP500BDT,,
7656,12/06/1997,130.54,130.54,130.54,130.54,SP500BDT,,
7657,13/06/1997,130.91,130.91,130.91,130.91,SP500BDT,,
7658,16/06/1997,131.17,131.17,131.17,131.17,SP500BDT,,
7659,17/06/1997,131.07,131.07,131.07,131.07,SP500BDT,,
7660,18/06/1997,131.24,131.24,131.24,131.24,SP500BDT,,
7661,19/06/1997,131.3,131.3,131.3,131.3,SP500BDT,,
7662,20/06/1997,131.48,131.48,131.48,131.48,SP500BDT,,
7663,23/06/1997,131.28,131.28,131.28,131.28,SP500BDT,,
7664,24/06/1997,131.32,131.32,131.32,131.32,SP500BDT,,
7665,25/06/1997,131.1,131.1,131.1,131.1,SP500BDT,,
7666,26/06/1997,130.78,130.78,130.78,130.78,SP500BDT,,
7667,27/06/1997,131.06,131.06,131.06,131.06,SP500BDT,,
7668,30/06/1997,130.81,130.81,130.81,130.81,SP500BDT,,
7669,01/07/1997,131.24,131.24,131.24,131.24,SP500BDT,,
7670,02/07/1997,131.52,131.52,131.52,131.52,SP500BDT,,
7671,03/07/1997,132.35,132.35,132.35,132.35,SP500BDT,,
7672,04/07/1997,132.38,132.38,132.38,132.38,SP500BDT,,
7673,07/07/1997,132.78,132.78,132.78,132.78,SP500BDT,,
7674,08/07/1997,132.77,132.77,132.77,132.77,SP500BDT,,
7675,09/07/1997,133.02,133.02,133.02,133.02,SP500BDT,,
7676,10/07/1997,133.01,133.01,133.01,133.01,SP500BDT,,
7677,11/07/1997,133.19,133.19,133.19,133.19,SP500BDT,,
7678,14/07/1997,133.14,133.14,133.14,133.14,SP500BDT,,
7679,15/07/1997,133.15,133.15,133.15,133.15,SP500BDT,,
7680,16/07/1997,134.02,134.02,134.02,134.02,SP500BDT,,
7681,17/07/1997,134.04,134.04,134.04,134.04,SP500BDT,,
7682,18/07/1997,133.76,133.76,133.76,133.76,SP500BDT,,
7683,21/07/1997,133.68,133.68,133.68,133.68,SP500BDT,,
7684,22/07/1997,134.61,134.61,134.61,134.61,SP500BDT,,
7685,23/07/1997,134.77,134.77,134.77,134.77,SP500BDT,,
7686,24/07/1997,134.76,134.76,134.76,134.76,SP500BDT,,
7687,25/07/1997,134.61,134.61,134.61,134.61,SP500BDT,,
7688,28/07/1997,134.92,134.92,134.92,134.92,SP500BDT,,
7689,29/07/1997,135.29,135.29,135.29,135.29,SP500BDT,,
7690,30/07/1997,135.68,135.68,135.68,135.68,SP500BDT,,
